ENSEMBL ID,HGNC Symbol,WGCNA module color,WGCNA Module Label
ENSG00000186212,SOWAHB,brown,3
ENSG00000186222,BLOC1S4,grey,11
ENSG00000186231,KLHL32,blue,2
ENSG00000186235,,blue,2
ENSG00000186260,MKL2,midnightblue,17
ENSG00000186275,NBPF12,grey,11
ENSG00000186280,KDM4D,grey,11
ENSG00000186281,GPAT2,blue,2
ENSG00000186283,TOR3A,grey,11
ENSG00000186288,PABPC1L2A,cyan,4
ENSG00000186297,GABRA5,yellow,25
ENSG00000186298,PPP1CC,royalblue,21
ENSG00000186300,ZNF555,grey,11
ENSG00000186301,MST1P2,grey,11
ENSG00000186310,NAP1L3,greenyellow,10
ENSG00000186312,CA5BP1,grey,11
ENSG00000101079,NDRG3,brown,3
ENSG00000186318,BACE1,blue,2
ENSG00000186326,RGS9BP,blue,2
ENSG00000186329,TMEM212,turquoise,24
ENSG00000186340,THBS2,blue,2
ENSG00000186350,RXRA,grey,11
ENSG00000186352,ANKRD37,grey,11
ENSG00000186364,NUDT17,grey,11
ENSG00000186369,LINC00643,yellow,25
ENSG00000186376,ZNF75D,darkgreen,5
ENSG00000186377,CYP4X1,brown,3
ENSG00000186395,KRT10,grey,11
ENSG00000186399,GOLGA8R,grey,11
ENSG00000186409,CCDC30,lightcyan,13
ENSG00000102796,DHRS12,grey,11
ENSG00000186417,GLDN,blue,2
ENSG00000186432,KPNA4,midnightblue,17
ENSG00000186446,ZNF501,grey,11
ENSG00000186453,FAM228A,darkred,7
ENSG00000186462,NAP1L2,greenyellow,10
ENSG00000186468,RPS23,grey,11
ENSG00000186469,GNG2,yellow,25
ENSG00000186470,BTN3A2,grey,11
ENSG00000186472,PCLO,midnightblue,17
ENSG00000186479,RGS7BP,midnightblue,17
ENSG00000186480,INSIG1,blue,2
ENSG00000186481,ANKRD20A5P,turquoise,24
ENSG00000186487,MYT1L,yellow,25
ENSG00000186496,ZNF396,grey,11
ENSG00000186501,TMEM222,grey,11
ENSG00000186517,ARHGAP30,pink,18
ENSG00000186522,SEPT10,blue,2
ENSG00000186523,FAM86B1,lightcyan,13
ENSG00000186529,CYP4F3,blue,2
ENSG00000186532,SMYD4,darkturquoise,8
ENSG00000186566,GPATCH8,turquoise,24
ENSG00000186575,NF2,grey,11
ENSG00000186577,C6orf1,brown,3
ENSG00000186591,UBE2H,grey,11
ENSG00000186594,MIR22HG,grey,11
ENSG00000186603,HPDL,lightgreen,14
ENSG00000186615,KTN1-AS1,turquoise,24
ENSG00000186625,KATNA1,grey,11
ENSG00000186628,FSD2,turquoise,24
ENSG00000186635,ARAP1,blue,2
ENSG00000186638,KIF24,grey,11
ENSG00000186642,PDE2A,yellow,25
ENSG00000186648,LRRC16B,red,20
ENSG00000186654,PRR5,red,20
ENSG00000186665,C17orf58,grey60,12
ENSG00000186666,BCDIN3D,grey,11
ENSG00000186675,MAGEE2,grey,11
ENSG00000186687,LYRM7,grey,11
ENSG00000186714,CCDC73,grey,11
ENSG00000186716,BCR,yellow,25
ENSG00000186732,MPPED1,yellow,25
ENSG00000186765,FSCN2,grey,11
ENSG00000186767,SPIN4,turquoise,24
ENSG00000186777,ZNF732,turquoise,24
ENSG00000186787,SPIN2B,brown,3
ENSG00000186792,HYAL3,grey,11
ENSG00000186806,VSIG10L,turquoise,24
ENSG00000186812,ZNF397,blue,2
ENSG00000186814,ZSCAN30,blue,2
ENSG00000186815,TPCN1,lightgreen,14
ENSG00000186834,HEXIM1,cyan,4
ENSG00000186842,LINC00846,grey,11
ENSG00000186854,TRABD2A,yellow,25
ENSG00000186862,PDZD7,grey,11
ENSG00000186866,POFUT2,grey,11
ENSG00000186867,QRFPR,grey,11
ENSG00000186868,MAPT,yellow,25
ENSG00000186889,TMEM17,grey,11
ENSG00000186907,RTN4RL2,salmon,22
ENSG00000186908,ZDHHC17,brown,3
ENSG00000186918,ZNF395,grey,11
ENSG00000186951,PPARA,green,9
ENSG00000186952,TMEM232,grey,11
ENSG00000186960,C14orf23,grey,11
ENSG00000186976,EFCAB6,grey,11
ENSG00000186994,KANK3,pink,18
ENSG00000186998,EMID1,red,20
ENSG00000187024,PTRH1,turquoise,24
ENSG00000187049,TMEM216,green,9
ENSG00000187051,RPS19BP1,grey,11
ENSG00000187068,C3orf70,green,9
ENSG00000187079,TEAD1,green,9
ENSG00000187091,PLCD1,green,9
ENSG00000187094,CCK,brown,3
ENSG00000187097,ENTPD5,blue,2
ENSG00000187098,MITF,blue,2
ENSG00000187105,HEATR4,turquoise,24
ENSG00000187109,NAP1L1,cyan,4
ENSG00000187118,CMC1,blue,2
ENSG00000187123,LYPD6,red,20
ENSG00000187134,AKR1C1,grey,11
ENSG00000187135,VSTM2B,grey,11
ENSG00000187144,SPATA21,turquoise,24
ENSG00000187145,MRPS21,brown,3
ENSG00000187147,RNF220,blue,2
ENSG00000187164,KIAA1598,blue,2
ENSG00000187187,ZNF546,tan,23
ENSG00000187189,TSPYL4,magenta,16
ENSG00000187210,GCNT1,grey,11
ENSG00000187231,SESTD1,blue,2
ENSG00000187239,FNBP1,blue,2
ENSG00000187240,DYNC2H1,grey,11
ENSG00000187244,BCAM,turquoise,24
ENSG00000187257,RSBN1L,grey,11
ENSG00000187260,WDR86,red,20
ENSG00000187266,EPOR,grey,11
ENSG00000187323,DCC,cyan,4
ENSG00000187325,TAF9B,grey,11
ENSG00000187372,PCDHB13,grey,11
ENSG00000107518,ATRNL1,greenyellow,10
ENSG00000187398,LUZP2,yellow,25
ENSG00000187416,LHFPL3,red,20
ENSG00000187446,CHP1,yellow,25
ENSG00000187474,FPR3,grey,11
ENSG00000187481,HSD3BP1,darkgrey,6
ENSG00000187486,KCNJ11,grey,11
ENSG00000187498,COL4A1,purple,19
ENSG00000187514,PTMA,royalblue,21
ENSG00000187522,HSPA14,grey60,12
ENSG00000107643,MAPK8,yellow,25
ENSG00000187531,SIRT7,tan,23
ENSG00000187535,IFT140,grey,11
ENSG00000187554,TLR5,pink,18
ENSG00000187555,USP7,magenta,16
ENSG00000187556,NANOS3,red,20
ENSG00000187566,NHLRC1,grey,11
ENSG00000187595,ZNF385C,grey,11
ENSG00000187601,MAGEH1,brown,3
ENSG00000187605,TET3,salmon,22
ENSG00000187608,ISG15,grey,11
ENSG00000187609,EXD3,grey,11
ENSG00000187621,TCL6,turquoise,24
ENSG00000187624,C17orf97,grey,11
ENSG00000187626,ZKSCAN4,grey,11
ENSG00000187630,DHRS4L2,grey,11
ENSG00000108829,LRRC59,grey,11
ENSG00000187672,ERC2,yellow,25
ENSG00000187676,B3GALTL,grey,11
ENSG00000187678,SPRY4,yellow,25
ENSG00000187686,KRT18P59,grey,11
ENSG00000187688,TRPV2,grey,11
ENSG00000187699,C2orf88,blue,2
ENSG00000187713,TMEM203,brown,3
ENSG00000187715,KBTBD12,black,1
ENSG00000187720,THSD4,pink,18
ENSG00000111666,CHPT1,green,9
ENSG00000187735,TCEA1,green,9
ENSG00000187741,FANCA,grey,11
ENSG00000187742,SECISBP2,grey,11
ENSG00000187764,SEMA4D,blue,2
ENSG00000187772,LIN28B,grey,11
ENSG00000187773,FAM69C,blue,2
ENSG00000187775,DNAH17,blue,2
ENSG00000187778,MCRS1,brown,3
ENSG00000187790,FANCM,grey,11
ENSG00000187792,ZNF70,turquoise,24
ENSG00000187796,CARD9,pink,18
ENSG00000187800,PEAR1,pink,18
ENSG00000187801,ZFP69B,turquoise,24
ENSG00000187815,ZFP69,red,20
ENSG00000187824,TMEM220,lightgreen,14
ENSG00000187837,HIST1H1C,green,9
ENSG00000187840,EIF4EBP1,purple,19
ENSG00000187860,CCDC157,grey,11
ENSG00000187867,PALM3,turquoise,24
ENSG00000187889,C1orf168,grey,11
ENSG00000187902,SHISA7,midnightblue,17
ENSG00000187950,OVCH1,turquoise,24
ENSG00000187951,ARHGAP11B,tan,23
ENSG00000187952,HS6ST1P1,grey,11
ENSG00000187953,PMS2CL,grey,11
ENSG00000187954,CYHR1,grey,11
ENSG00000187955,COL14A1,pink,18
ENSG00000187957,DNER,grey,11
ENSG00000187961,KLHL17,grey,11
ENSG00000187984,ANKRD19P,grey,11
ENSG00000187987,ZSCAN23,turquoise,24
ENSG00000187990,HIST1H2BG,brown,3
ENSG00000187994,RINL,grey,11
ENSG00000188001,TPRG1,salmon,22
ENSG00000188002,,grey,11
ENSG00000188004,C1orf204,grey,11
ENSG00000188010,MORN2,grey60,12
ENSG00000188011,CXXC11,lightcyan,13
ENSG00000188021,UBQLN2,cyan,4
ENSG00000188026,RILPL1,turquoise,24
ENSG00000188033,ZNF490,grey,11
ENSG00000188039,NWD1,green,9
ENSG00000188042,ARL4C,yellow,25
ENSG00000188051,TMEM221,yellow,25
ENSG00000188064,WNT7B,red,20
ENSG00000188070,C11orf95,grey60,12
ENSG00000188092,GPR89B,grey,11
ENSG00000188107,EYS,grey,11
ENSG00000188124,OR2AG2,grey,11
ENSG00000188130,MAPK12,grey,11
ENSG00000112514,CUTA,brown,3
ENSG00000188153,COL4A5,blue,2
ENSG00000188157,AGRN,salmon,22
ENSG00000188158,NHS,grey,11
ENSG00000188177,ZC3H6,black,1
ENSG00000188185,LINC00265,turquoise,24
ENSG00000188186,LAMTOR4,grey,11
ENSG00000188191,PRKAR1B,magenta,16
ENSG00000188206,HNRNPU-AS1,grey,11
ENSG00000188211,NCR3LG1,grey,11
ENSG00000188227,ZNF793,salmon,22
ENSG00000188229,TUBB4B,magenta,16
ENSG00000188234,AGAP4,grey,11
ENSG00000188242,,grey,11
ENSG00000188243,COMMD6,grey60,12
ENSG00000188266,HYKK,grey,11
ENSG00000188283,ZNF383,blue,2
ENSG00000188290,HES4,red,20
ENSG00000188295,ZNF669,grey,11
ENSG00000188312,CENPP,grey,11
ENSG00000188313,PLSCR1,purple,19
ENSG00000188315,C3orf62,turquoise,24
ENSG00000188316,ENO4,blue,2
ENSG00000188322,SBK1,salmon,22
ENSG00000188338,SLC38A3,lightgreen,14
ENSG00000188342,GTF2F2,grey,11
ENSG00000188343,FAM92A1,brown,3
ENSG00000188352,FOCAD,greenyellow,10
ENSG00000188368,PRR19,grey,11
ENSG00000188385,JAKMIP3,tan,23
ENSG00000188419,CHM,brown,3
ENSG00000188451,SRP72P2,turquoise,24
ENSG00000188452,CERKL,black,1
ENSG00000188467,SLC24A5,grey,11
ENSG00000188486,H2AFX,blue,2
ENSG00000188493,C19orf54,turquoise,24
ENSG00000188501,LCTL,grey,11
ENSG00000188511,C22orf34,grey,11
ENSG00000112679,DUSP22,grey,11
ENSG00000188529,SRSF10,grey,11
ENSG00000188536,HBA2,grey,11
ENSG00000188549,C15orf52,blue,2
ENSG00000188554,NBR1,blue,2
ENSG00000188559,RALGAPA2,grey,11
ENSG00000188566,NDOR1,tan,23
ENSG00000188573,FBLL1,brown,3
ENSG00000188580,NKAIN2,salmon,22
ENSG00000188582,PAQR9,cyan,4
ENSG00000188596,C12orf55,turquoise,24
ENSG00000188611,ASAH2,grey,11
ENSG00000188612,SUMO2,grey60,12
ENSG00000188613,NANOS1,grey,11
ENSG00000188636,LDOC1L,brown,3
ENSG00000188641,DPYD,blue,2
ENSG00000188643,S100A16,green,9
ENSG00000188647,PTAR1,green,9
ENSG00000188659,FAM154B,lightcyan,13
ENSG00000188660,LINC00319,turquoise,24
ENSG00000188672,RHCE,blue,2
ENSG00000188674,C2orf80,brown,3
ENSG00000188677,PARVB,cyan,4
ENSG00000188681,TEKT4P2,grey,11
ENSG00000188690,UROS,brown,3
ENSG00000188693,,grey,11
ENSG00000188706,ZDHHC9,blue,2
ENSG00000188725,SMIM15,grey,11
ENSG00000188729,OSTN,yellow,25
ENSG00000188730,VWC2,grey,11
ENSG00000188732,FAM221A,blue,2
ENSG00000188735,TMEM120B,grey,11
ENSG00000188738,FSIP2,turquoise,24
ENSG00000188739,RBM34,turquoise,24
ENSG00000188747,NOXA1,grey,11
ENSG00000188760,TMEM198,yellow,25
ENSG00000188763,FZD9,grey,11
ENSG00000188766,SPRED3,salmon,22
ENSG00000188779,SKOR1,grey,11
ENSG00000188783,PRELP,turquoise,24
ENSG00000188786,MTF1,tan,23
ENSG00000188803,SHISA6,grey,11
ENSG00000188807,TMEM201,turquoise,24
ENSG00000188811,NHLRC3,grey,11
ENSG00000188818,ZDHHC11,grey,11
ENSG00000188825,LINC00910,turquoise,24
ENSG00000188827,SLX4,turquoise,24
ENSG00000188846,RPL14,grey,11
ENSG00000188848,BEND4,yellow,25
ENSG00000188859,FAM78B,midnightblue,17
ENSG00000188868,ZNF563,grey,11
ENSG00000188878,FBF1,grey,11
ENSG00000188888,GPR179,grey,11
ENSG00000188895,MSL1,yellow,25
ENSG00000188897,,blue,2
ENSG00000188906,LRRK2,grey,11
ENSG00000188917,TRMT2B,grey,11
ENSG00000188921,PTPLAD2,black,1
ENSG00000188931,C1orf192,grey,11
ENSG00000188938,FAM120AOS,grey60,12
ENSG00000188958,UTS2B,turquoise,24
ENSG00000188971,,turquoise,24
ENSG00000188976,NOC2L,brown,3
ENSG00000188981,MSANTD1,yellow,25
ENSG00000188986,NELFB,grey,11
ENSG00000188987,HIST1H4D,grey,11
ENSG00000188993,LRRC66,grey,11
ENSG00000188994,ZNF292,grey,11
ENSG00000188997,KCTD21,salmon,22
ENSG00000189007,ADAT2,turquoise,24
ENSG00000189042,ZNF567,grey,11
ENSG00000189043,NDUFA4,brown,3
ENSG00000189045,ANKDD1B,grey,11
ENSG00000189046,ALKBH2,grey,11
ENSG00000189056,RELN,yellow,25
ENSG00000189058,APOD,blue,2
ENSG00000189060,H1F0,black,1
ENSG00000189067,LITAF,blue,2
ENSG00000189077,TMEM120A,grey,11
ENSG00000189079,ARID2,blue,2
ENSG00000189091,SF3B3,grey,11
ENSG00000189108,IL1RAPL2,yellow,25
ENSG00000189127,ANKRD34B,turquoise,24
ENSG00000189129,PLAC9,grey,11
ENSG00000189134,NKAPL,grey,11
ENSG00000189136,UBE2Q2P1,turquoise,24
ENSG00000189143,CLDN4,grey,11
ENSG00000189144,ZNF573,grey,11
ENSG00000189157,FAM47E,black,1
ENSG00000189159,HN1,brown,3
ENSG00000189164,ZNF527,grey,11
ENSG00000189171,S100A13,green,9
ENSG00000189180,ZNF33A,grey,11
ENSG00000113580,NR3C1,brown,3
ENSG00000189184,PCDH18,pink,18
ENSG00000189190,ZNF600,tan,23
ENSG00000189195,BTBD8,blue,2
ENSG00000189212,DPY19L2P1,lightcyan,13
ENSG00000113594,LIFR,green,9
ENSG00000189223,,grey,11
ENSG00000189227,C15orf61,grey,11
ENSG00000189238,LINC00943,red,20
ENSG00000189266,PNRC2,grey,11
ENSG00000189275,,grey,11
ENSG00000189283,FHIT,turquoise,24
ENSG00000189292,FAM150B,grey,11
ENSG00000189298,ZKSCAN3,turquoise,24
ENSG00000189306,RRP7A,grey,11
ENSG00000189308,LIN54,grey,11
ENSG00000189332,,grey,11
ENSG00000189337,KAZN,grey,11
ENSG00000189339,SLC35E2B,midnightblue,17
ENSG00000189350,FAM179A,turquoise,24
ENSG00000189362,TMEM194B,black,1
ENSG00000189369,GSPT2,grey,11
ENSG00000189376,C8orf76,grey,11
ENSG00000189403,HMGB1,grey,11
ENSG00000189410,SH2D5,greenyellow,10
ENSG00000189419,SPATA41,darkgrey,6
ENSG00000189420,ZFP92,grey,11
ENSG00000189423,USP32P3,blue,2
ENSG00000189431,RASSF10,red,20
ENSG00000196071,OR2L13,grey,11
ENSG00000196072,BLOC1S2,brown,3
ENSG00000196074,SYCP2,darkturquoise,8
ENSG00000196081,ZNF724P,grey,11
ENSG00000196083,IL1RAP,salmon,22
ENSG00000196090,PTPRT,greenyellow,10
ENSG00000196091,MYBPC1,green,9
ENSG00000196092,PAX5,grey,11
ENSG00000196096,,turquoise,24
ENSG00000196104,SPOCK3,blue,2
ENSG00000196109,ZNF676,blue,2
ENSG00000196110,ZNF699,grey,11
ENSG00000196116,TDRD7,grey,11
ENSG00000196118,C16orf93,grey,11
ENSG00000196123,KIAA0895L,grey,11
ENSG00000196126,HLA-DRB1,grey,11
ENSG00000196132,MYT1,grey,11
ENSG00000196136,SERPINA3,lightyellow,15
ENSG00000196139,AKR1C3,green,9
ENSG00000196141,SPATS2L,red,20
ENSG00000196150,ZNF250,grey,11
ENSG00000196151,WDSUB1,grey,11
ENSG00000196152,ZNF79,grey,11
ENSG00000196155,PLEKHG4,blue,2
ENSG00000196159,FAT4,grey,11
ENSG00000196167,C11orf92,blue,2
ENSG00000196169,KIF19,blue,2
ENSG00000196172,ZNF681,grey,11
ENSG00000196176,HIST1H4A,grey,11
ENSG00000196177,ACADSB,grey,11
ENSG00000196182,STK40,red,20
ENSG00000196187,TMEM63A,blue,2
ENSG00000196189,SEMA4A,salmon,22
ENSG00000196196,HRCT1,grey,11
ENSG00000196199,MPHOSPH8,turquoise,24
ENSG00000196204,RNF216P1,grey,11
ENSG00000196205,EEF1A1P5,royalblue,21
ENSG00000196208,GREB1,grey,11
ENSG00000196209,SIRPB2,pink,18
ENSG00000196214,ZNF766,blue,2
ENSG00000196218,RYR1,lightgreen,14
ENSG00000196220,SRGAP3,yellow,25
ENSG00000196226,HIST1H2BB,royalblue,21
ENSG00000196227,FAM217B,greenyellow,10
ENSG00000196230,TUBB,yellow,25
ENSG00000196233,LCOR,blue,2
ENSG00000196235,SUPT5H,black,1
ENSG00000196236,XPNPEP3,turquoise,24
ENSG00000196247,ZNF107,grey,11
ENSG00000196262,PPIA,brown,3
ENSG00000115641,FHL2,grey,11
ENSG00000196268,ZNF493,turquoise,24
ENSG00000196277,GRM7,yellow,25
ENSG00000196284,SUPT3H,grey,11
ENSG00000115840,SLC25A12,greenyellow,10
ENSG00000196295,,turquoise,24
ENSG00000116750,UCHL5,magenta,16
ENSG00000196312,HIATL2,turquoise,24
ENSG00000196313,POM121,turquoise,24
ENSG00000196323,ZBTB44,grey,11
ENSG00000196329,GIMAP5,purple,19
ENSG00000196335,STK31,grey,11
ENSG00000196338,NLGN3,turquoise,24
ENSG00000196345,ZKSCAN7,grey,11
ENSG00000196352,CD55,blue,2
ENSG00000196353,CPNE4,magenta,16
ENSG00000196357,ZNF565,blue,2
ENSG00000196358,NTNG2,salmon,22
ENSG00000196361,ELAVL3,turquoise,24
ENSG00000196363,WDR5,grey,11
ENSG00000196365,LONP1,black,1
ENSG00000196366,C9orf163,grey,11
ENSG00000196367,TRRAP,grey,11
ENSG00000196368,NUDT11,grey,11
ENSG00000196369,SRGAP2B,grey,11
ENSG00000196372,ASB13,greenyellow,10
ENSG00000196374,HIST1H2BM,grey,11
ENSG00000196376,SLC35F1,grey,11
ENSG00000196378,ZNF34,grey,11
ENSG00000196387,ZNF140,grey,11
ENSG00000196388,INCA1,grey,11
ENSG00000196391,ZNF774,turquoise,24
ENSG00000196396,PTPN1,grey,11
ENSG00000196405,EVL,turquoise,24
ENSG00000196407,THEM5,black,1
ENSG00000196409,ZNF658,grey,11
ENSG00000196411,EPHB4,grey,11
ENSG00000196417,ZNF765,grey,11
ENSG00000196418,ZNF124,grey,11
ENSG00000196419,XRCC6,brown,3
ENSG00000196422,PPP1R26,yellow,25
ENSG00000196428,TSC22D2,grey,11
ENSG00000196437,ZNF569,grey,11
ENSG00000196440,ARMCX4,cyan,4
ENSG00000196449,YRDC,yellow,25
ENSG00000196453,ZNF777,turquoise,24
ENSG00000196455,PIK3R4,greenyellow,10
ENSG00000196456,ZNF775,grey,11
ENSG00000196459,TRAPPC2,grey,11
ENSG00000196460,RFX8,lightcyan,13
ENSG00000196470,SIAH1,grey,11
ENSG00000196476,C20orf96,turquoise,24
ENSG00000196482,ESRRG,grey,11
ENSG00000196498,NCOR2,turquoise,24
ENSG00000196502,SULT1A1,lightcyan,13
ENSG00000196503,ARL9,grey,11
ENSG00000196504,PRPF40A,grey,11
ENSG00000196505,GDAP2,grey,11
ENSG00000196507,TCEAL3,black,1
ENSG00000196510,ANAPC7,brown,3
ENSG00000196511,TPK1,grey,11
ENSG00000196517,SLC6A9,blue,2
ENSG00000196526,AFAP1,yellow,25
ENSG00000196531,NACA,royalblue,21
ENSG00000196532,HIST1H3C,grey,11
ENSG00000196535,MYO18A,blue,2
ENSG00000196542,SPTSSB,greenyellow,10
ENSG00000196544,C17orf59,grey,11
ENSG00000196547,MAN2A2,blue,2
ENSG00000196549,MME,red,20
ENSG00000196550,FAM72A,grey,11
ENSG00000196557,CACNA1H,salmon,22
ENSG00000196559,LINC00610,turquoise,24
ENSG00000196562,SULF2,grey,11
ENSG00000196569,LAMA2,blue,2
ENSG00000196576,PLXNB2,grey,11
ENSG00000196581,AJAP1,yellow,25
ENSG00000196584,XRCC2,turquoise,24
ENSG00000196586,MYO6,blue,2
ENSG00000196588,MKL1,turquoise,24
ENSG00000196591,HDAC2,grey,11
ENSG00000196597,ZNF782,grey,11
ENSG00000196605,ZNF846,grey,11
ENSG00000196628,TCF4,grey60,12
ENSG00000196632,WNK3,grey,11
ENSG00000196636,ACN9,darkgreen,5
ENSG00000196639,HRH1,grey,11
ENSG00000196642,RABL6,black,1
ENSG00000196644,GPR89C,grey,11
ENSG00000196646,ZNF136,grey,11
ENSG00000196652,ZKSCAN5,grey,11
ENSG00000196653,ZNF502,grey,11
ENSG00000196655,TRAPPC4,darkgreen,5
ENSG00000196659,TTC30B,grey,11
ENSG00000196660,SLC30A10,red,20
ENSG00000196663,TECPR2,grey,11
ENSG00000196664,TLR7,pink,18
ENSG00000196666,FAM180B,grey,11
ENSG00000196668,LINC00173,darkturquoise,8
ENSG00000196670,ZFP62,lightgreen,14
ENSG00000196678,ERI2,grey,11
ENSG00000196683,TOMM7,grey60,12
ENSG00000196700,ZNF512B,yellow,25
ENSG00000196704,AMZ2,brown,3
ENSG00000196705,ZNF431,turquoise,24
ENSG00000196712,NF1,magenta,16
ENSG00000196715,VKORC1L1,yellow,25
ENSG00000196724,ZNF418,darkturquoise,8
ENSG00000196730,DAPK1,grey,11
ENSG00000196739,COL27A1,grey,11
ENSG00000196741,CXorf24,grey,11
ENSG00000196743,GM2A,blue,2
ENSG00000196747,HIST1H2AI,grey,11
ENSG00000196756,SNHG17,turquoise,24
ENSG00000196774,ANKRD20A1,grey,11
ENSG00000196776,CD47,brown,3
ENSG00000196781,TLE1,grey,11
ENSG00000196782,MAML3,grey,11
ENSG00000196787,HIST1H2AG,purple,19
ENSG00000196792,STRN3,grey60,12
ENSG00000196793,ZNF239,grey,11
ENSG00000196810,CTBP1-AS2,turquoise,24
ENSG00000196814,MVB12B,blue,2
ENSG00000196821,C6orf106,grey,11
ENSG00000196839,ADA,grey,11
ENSG00000196843,ARID5A,purple,19
ENSG00000196844,PATE2,lightcyan,13
ENSG00000196850,PPTC7,cyan,4
ENSG00000196865,NHLRC2,tan,23
ENSG00000196867,ZFP28,salmon,22
ENSG00000196872,KIAA1211L,grey,11
ENSG00000196873,CBWD3,turquoise,24
ENSG00000196876,SCN8A,magenta,16
ENSG00000196878,LAMB3,grey,11
ENSG00000196890,HIST3H2BB,brown,3
ENSG00000196911,KPNA5,darkgreen,5
ENSG00000196912,ANKRD36B,turquoise,24
ENSG00000196914,ARHGEF12,grey,11
ENSG00000196922,ZNF252P,grey,11
ENSG00000196923,PDLIM7,lightgreen,14
ENSG00000196924,FLNA,purple,19
ENSG00000196932,TMEM26,grey,11
ENSG00000117152,RGS4,magenta,16
ENSG00000196937,FAM3C,magenta,16
ENSG00000196943,NOP9,brown,3
ENSG00000196950,SLC39A10,brown,3
ENSG00000196954,CASP4,purple,19
ENSG00000196961,AP2A1,magenta,16
ENSG00000196963,PCDHB16,grey,11
ENSG00000196966,HIST1H3E,grey,11
ENSG00000196968,FUT11,grey,11
ENSG00000196972,LINC00087,grey,11
ENSG00000196975,ANXA4,blue,2
ENSG00000196976,LAGE3,brown,3
ENSG00000196981,WDR5B,blue,2
ENSG00000196990,FAM163B,grey,11
ENSG00000196998,WDR45,grey,11
ENSG00000197006,METTL9,yellow,25
ENSG00000197008,ZNF138,turquoise,24
ENSG00000197013,ZNF429,grey,11
ENSG00000197016,ZNF470,grey,11
ENSG00000197019,SERTAD1,grey,11
ENSG00000197020,ZNF100,blue,2
ENSG00000197021,CXorf40B,grey,11
ENSG00000197024,ZNF398,grey,11
ENSG00000197037,ZSCAN25,grey,11
ENSG00000197043,ANXA6,brown,3
ENSG00000197044,ZNF441,grey,11
ENSG00000197045,GMFB,grey60,12
ENSG00000197050,ZNF420,grey,11
ENSG00000197054,ZNF763,grey,11
ENSG00000197056,ZMYM1,grey,11
ENSG00000197061,HIST1H4C,darkgreen,5
ENSG00000197062,,grey,11
ENSG00000197063,MAFG,yellow,25
ENSG00000197070,ARRDC1,grey,11
ENSG00000197077,KIAA1671,grey,11
ENSG00000197081,IGF2R,blue,2
ENSG00000197083,ZNF300P1,grey,11
ENSG00000197085,NPSR1-AS1,turquoise,24
ENSG00000197093,GAL3ST4,pink,18
ENSG00000197102,DYNC1H1,brown,3
ENSG00000197106,SLC6A17,midnightblue,17
ENSG00000197111,PCBP2,grey,11
ENSG00000197114,ZGPAT,grey,11
ENSG00000197119,SLC25A29,grey,11
ENSG00000197121,PGAP1,yellow,25
ENSG00000197122,SRC,yellow,25
ENSG00000197124,ZNF682,grey,11
ENSG00000197134,ZNF257,darkturquoise,8
ENSG00000197136,PCNXL3,turquoise,24
ENSG00000197140,ADAM32,turquoise,24
ENSG00000197142,ACSL5,purple,19
ENSG00000197147,LRRC8B,yellow,25
ENSG00000197150,ABCB8,grey,11
ENSG00000197157,SND1,brown,3
ENSG00000197162,ZNF785,turquoise,24
ENSG00000197165,SULT1A2,turquoise,24
ENSG00000197168,NEK5,turquoise,24
ENSG00000197170,PSMD12,cyan,4
ENSG00000197177,GPR123,midnightblue,17
ENSG00000197181,PIWIL2,grey,11
ENSG00000197182,,turquoise,24
ENSG00000197183,C20orf112,salmon,22
ENSG00000197191,C9orf169,grey,11
ENSG00000197208,SLC22A4,grey,11
ENSG00000197217,ENTPD4,brown,3
ENSG00000197223,C1D,grey,11
ENSG00000197226,TBC1D9B,grey,11
ENSG00000197238,HIST1H4J,grey,11
ENSG00000197245,FAM110D,grey,11
ENSG00000197249,SERPINA1,purple,19
ENSG00000197256,KANK2,grey,11
ENSG00000197261,C6orf141,yellow,25
ENSG00000197265,GTF2E2,grey,11
ENSG00000197275,RAD54B,grey,11
ENSG00000197279,ZNF165,grey,11
ENSG00000197283,SYNGAP1,salmon,22
ENSG00000197291,RAMP2-AS1,grey,11
ENSG00000197296,FITM2,greenyellow,10
ENSG00000197299,BLM,pink,18
ENSG00000197302,ZNF720,grey,11
ENSG00000197312,DDI2,turquoise,24
ENSG00000197321,SVIL,pink,18
ENSG00000197322,C17orf102,black,1
ENSG00000197323,TRIM33,yellow,25
ENSG00000197324,LRP10,purple,19
ENSG00000197329,PELI1,grey,11
ENSG00000197332,ZNF833P,grey,11
ENSG00000197343,ZNF655,grey,11
ENSG00000197345,MRPL21,brown,3
ENSG00000197355,UAP1L1,blue,2
ENSG00000197358,BNIP3P1,grey60,12
ENSG00000197360,ZNF98,grey,11
ENSG00000197361,FBXL22,grey,11
ENSG00000197362,ZNF786,lightcyan,13
ENSG00000197363,ZNF517,darkred,7
ENSG00000197372,ZNF675,grey,11
ENSG00000197375,SLC22A5,grey,11
ENSG00000197380,DACT3,salmon,22
ENSG00000197381,ADARB1,yellow,25
ENSG00000197386,HTT,yellow,25
ENSG00000197405,C5AR1,purple,19
ENSG00000197406,DIO3,grey,11
ENSG00000197409,HIST1H3D,grey,11
ENSG00000197410,DCHS2,grey,11
ENSG00000197415,VEPH1,grey,11
ENSG00000197429,IPP,blue,2
ENSG00000197430,OPALIN,blue,2
ENSG00000197442,MAP3K5,green,9
